0.400000	1.255166	1.325787	0.855126	0.952019	-0.361727	-0.243941	-0.355057	-0.379337	1.103778	0.968463	0.165405	0.202947
0.410000	1.281468	1.353709	0.837953	0.945099	-0.365007	-0.245917	-0.322699	-0.356919	1.119004	0.972912	0.144962	0.184155
0.420000	1.309285	1.382012	0.822224	0.938960	-0.367980	-0.247906	-0.289478	-0.333907	1.133088	0.977251	0.125581	0.167728
0.430000	1.338522	1.410607	0.808046	0.933564	-0.370635	-0.249923	-0.255425	-0.310168	1.145907	0.981551	0.107230	0.152993
0.440000	1.369065	1.439460	0.795521	0.928870	-0.372959	-0.251982	-0.220588	-0.285562	1.157334	0.985849	0.089852	0.139345
0.450000	1.400778	1.468583	0.784745	0.924852	-0.374944	-0.254099	-0.185033	-0.259978	1.167250	0.990139	0.073368	0.126262
0.460000	1.433504	1.497997	0.775803	0.921550	-0.376579	-0.256291	-0.148844	-0.233359	1.175539	0.994334	0.057675	0.113324
0.470000	1.467069	1.527685	0.768767	0.919147	-0.377859	-0.258574	-0.112122	-0.205722	1.182102	0.998221	0.042645	0.100226
0.480000	1.501279	1.557514	0.763698	0.918063	-0.378777	-0.260980	-0.074986	-0.177178	1.186854	1.001389	0.028133	0.086812
0.490000	1.535927	1.587151	0.760638	0.919055	-0.379329	-0.263566	-0.037565	-0.147952	1.189731	1.003191	0.013977	0.073100
0.500000	1.570796	1.615988	0.759615	0.923205	-0.379514	-0.266446	-0.000000	-0.118368	1.190695	1.002791	0.000000	0.059232
0.510000	1.605666	1.643294	0.760638	0.931608	-0.379329	-0.269749	0.037565	-0.088837	1.189731	0.999399	-0.013977	0.045197
0.520000	1.640314	1.669117	0.763698	0.944662	-0.378777	-0.273376	0.074986	-0.060056	1.186854	0.992527	-0.028133	0.030246
0.530000	1.674523	1.695721	0.768767	0.960770	-0.377859	-0.276634	0.112122	-0.032810	1.182102	0.982639	-0.042645	0.012290
0.540000	1.708088	1.725786	0.775803	0.975065	-0.376579	-0.278703	0.148844	-0.005500	1.175539	0.973059	-0.057675	-0.009863
0.550000	1.740815	1.756930	0.784745	0.984029	-0.374944	-0.279459	0.185033	0.025941	1.167250	0.967473	-0.073368	-0.033394
0.560000	1.772528	1.786675	0.795521	0.989897	-0.372959	-0.278790	0.220588	0.061864	1.157334	0.964267	-0.089852	-0.056627
0.570000	1.803071	1.814979	0.808046	0.997349	-0.370635	-0.277217	0.255425	0.099026	1.145907	0.959223	-0.107230	-0.079438
0.580000	1.832308	1.840745	0.822224	1.008028	-0.367980	-0.276080	0.289478	0.135237	1.133088	0.951492	-0.125581	-0.101820
0.590000	1.860125	1.863745	0.837953	1.020894	-0.365007	-0.276003	0.322699	0.169986	1.119004	0.942275	-0.144962	-0.123995
0.600000	1.886427	1.884404	0.855126	1.034974	-0.361727	-0.276885	0.355057	0.203281	1.103778	0.932303	-0.165405	-0.146100
0.610000	1.911141	1.903110	0.873632	1.049905	-0.358156	-0.278472	0.386537	0.235099	1.087531	0.921718	-0.186920	-0.168126
0.620000	1.934209	1.920089	0.893357	1.065605	-0.354308	-0.280589	0.417137	0.265347	1.070376	0.910493	-0.209498	-0.189982
0.630000	1.955591	1.935478	0.914189	1.082050	-0.350200	-0.283142	0.446866	0.293920	1.052418	0.898621	-0.233112	-0.211544
0.640000	1.975258	1.949384	0.936016	1.099202	-0.345849	-0.286076	0.475743	0.320751	1.033752	0.886145	-0.257720	-0.232677
0.650000	1.993196	1.961915	0.958729	1.117002	-0.341272	-0.289334	0.503793	0.345833	1.014462	0.873135	-0.283268	-0.253244
0.660000	2.009396	1.973186	0.982222	1.135384	-0.336490	-0.292840	0.531046	0.369224	0.994619	0.859669	-0.309691	-0.273112
0.670000	2.023858	1.983316	1.006391	1.154290	-0.331522	-0.296489	0.557534	0.391044	0.974284	0.845804	-0.336914	-0.292169
0.680000	2.036587	1.992417	1.031137	1.173675	-0.326387	-0.300150	0.583292	0.411470	0.953507	0.831574	-0.364857	-0.310334
0.690000	2.047590	2.000590	1.056365	1.193514	-0.321108	-0.303671	0.608353	0.430718	0.932327	0.816977	-0.393432	-0.327581
0.700000	2.056877	2.007924	1.081984	1.213797	-0.315706	-0.306888	0.632749	0.449040	0.910773	0.801981	-0.422549	-0.343951
0.710000	2.064459	2.014498	1.107905	1.234525	-0.310202	-0.309625	0.656511	0.466710	0.888863	0.786525	-0.452111	-0.359573
0.720000	2.070344	2.020380	1.134043	1.255701	-0.304618	-0.311707	0.679665	0.484022	0.866609	0.770534	-0.482020	-0.374671
0.730000	2.074541	2.025628	1.160318	1.277328	-0.298977	-0.312960	0.702232	0.501286	0.844012	0.753922	-0.512173	-0.389572
0.740000	2.077057	2.030279	1.186650	1.299400	-0.293301	-0.313221	0.724229	0.518826	0.821070	0.736602	-0.542465	-0.404700
0.750000	2.077895	2.034341	1.212962	1.321898	-0.287612	-0.312343	0.745665	0.536978	0.797771	0.718496	-0.572786	-0.420557
0.760000	2.077057	2.037788	1.239179	1.344785	-0.281933	-0.310205	0.766542	0.556079	0.774098	0.699538	-0.603021	-0.437696
0.770000	2.074541	2.040551	1.265228	1.368006	-0.276285	-0.306720	0.786853	0.576459	0.750032	0.679681	-0.633052	-0.456679
0.780000	2.070344	2.042521	1.291035	1.391483	-0.270691	-0.301844	0.806580	0.598422	0.725545	0.658902	-0.662751	-0.478030
